0,1,2,-0.854474986275679,500,False,"{'Intercept': 1.0000172893730839, 'col0': 1.0000016163533345, 'col1': 1.000005404506526}",0.442,0.445554585152838,0,0.006634537147149
1,1,2,-1.79471136119867,1000,False,"{'Intercept': 1.0000521005848917, 'col0': 1.000002591272473, 'col1': 1.0000001600407422}",0.503,0.514899563318777,0,0
2,1,2,-179.115087119523,10000,False,"{'Intercept': 1.0000004745915991, 'col0': 0.9999988262311166, 'col1': 1.000011979552509}",0.8573,0.590917030567686,0.8443668884284,0.530548428479795
3,1,4,-1.39840831191117,500,False,"{'Intercept': 1.0000245496367495, 'col0': 1.0000082856812023, 'col1': 1.0000248374614558, 'col2': 0.9999985515774542, 'col3': 1.00000295031787}",0.286,0.422917030567686,0,0.014203019633586
4,1,4,-2.11338804505337,1000,False,"{'Intercept': 1.0000003769863104, 'col0': 0.999998481353864, 'col1': 1.0000114329727423, 'col2': 1.0000032554255023, 'col3': 1.0000014946415927}",0.46,0.492401746724891,0.087837837837838,0.132951426184509
5,1,4,-186.499232263461,10000,False,"{'Intercept': 1.0000036886144232, 'col0': 1.0000190368695925, 'col1': 1.0000722382408958, 'col2': 1.0000585892582428, 'col3': 1.000119107203077}",0.885,0.564471615720524,0.879707112970711,0.487482014388489
6,1,6,-1.39492728183428,500,False,"{'Intercept': 1.000005978986789, 'col0': 1.0000011488378397, 'col1': 1.0000192010841793, 'col2': 0.9999998501332812, 'col3': 0.9999991770547303, 'col4': 1.0000119647336596, 'col5': 1.0000023580726818}",0.26,0.424489082969432,0,0.098105770283587
7,1,6,-2.3026761718979,1000,False,"{'Intercept': 0.9999983848078917, 'col0': 1.0000187495173696, 'col1': 1.0000229587695149, 'col2': 1.0000034007110457, 'col3': 0.9999983362883417, 'col4': 0.9999988507795543, 'col5': 1.0000093396242136}",0.442,0.483458515283843,0.1,0.17516456543568
8,1,6,-194.12826331255,10000,False,"{'Intercept': 0.9999985804666692, 'col0': 1.0000695021520127, 'col1': 1.000040040175751, 'col2': 1.0000389913328418, 'col3': 1.0000075381091857, 'col4': 1.0000122300750651, 'col5': 1.0000056122399017}",0.7076,0.543545851528384,0.69737114469054,0.517574952001182
9,1,8,-1.41864281727929,500,False,"{'Intercept': 1.0000005768251532, 'col0': 1.0000137976737025, 'col1': 1.000011442330135, 'col2': 1.0000188576444247, 'col3': 1.0000140295647217, 'col4': 1.000010591623543, 'col5': 1.0000177684872418, 'col6': 1.0000062706887585, 'col7': 0.9999996851644029}",0.29,0.439825327510917,0.058355437665783,0.222922219529925
10,1,8,-2.29808345283512,1000,False,"{'Intercept': 1.0000216601510996, 'col0': 0.9999989125088552, 'col1': 1.0000157454879983, 'col2': 1.000002404451736, 'col3': 1.0000419636553308, 'col4': 1.0000142723224843, 'col5': 1.0000022187808368, 'col6': 1.0000168130270661, 'col7': 1.0000125056220526}",0.381,0.489991266375546,0.136680613668061,0.267228830999347
11,1,8,-200.924493364383,10000,False,"{'Intercept': 1.0000175361697277, 'col0': 1.000632879426892, 'col1': 1.0008012141950684, 'col2': 1.0006877789755393, 'col3': 1.0003486102468706, 'col4': 1.0001550838579731, 'col5': 1.0000234460077844, 'col6': 1.0000000692828126, 'col7': 1.0000441136011546}",0.6092,0.523528384279476,0.602522375915378,0.509264922822293
12,1,10,-1.41352230519171,500,False,"{'Intercept': 1.00000094126258, 'col0': 1.0000247347975668, 'col1': 0.9999984742919699, 'col2': 0.9999995030429337, 'col3': 1.0000006380822477, 'col4': 1.0000034392080788, 'col5': 0.9999984460980705, 'col6': 0.999999365503861, 'col7': 1.000022794662589, 'col8': 1.0000081681167525, 'col9': 1.000002041716785}",0.27,0.443633187772926,0.046997389033943,0.223879142300195
13,1,10,-2.22683911402386,1000,False,"{'Intercept': 1.0000014425916433, 'col0': 0.999999517046632, 'col1': 1.0000111519609345, 'col2': 0.9999991518383146, 'col3': 0.9999986985990745, 'col4': 1.000006179402968, 'col5': 1.0000063317947687, 'col6': 1.000003636895223, 'col7': 1.0000115733821644, 'col8': 1.0001239464144336, 'col9': 0.9999985396691405}",0.319,0.481781659388646,0.085906040268456,0.252318548387097
14,1,10,-207.460169897846,10000,False,"{'Intercept': 0.99999889660735, 'col0': 1.0000467148757621, 'col1': 1.0000687849743384, 'col2': 1.0000351925950923, 'col3': 1.0000028157966763, 'col4': 0.9999983629892625, 'col5': 1.0000149577017463, 'col6': 0.9999983449850562, 'col7': 1.0000014769439385, 'col8': 1.0000031987906053, 'col9': 1.0000510163316048}",0.5584,0.559371179039301,0.551857113862391,0.536030899393048
15,1,12,-1.49332170291184,500,False,"{'Intercept': 1.0000042024716584, 'col0': 1.0000084155082138, 'col1': 1.0000479698129108, 'col2': 1.000011320151093, 'col3': 0.9999983790905586, 'col4': 1.0000198996029932, 'col5': 0.9999992278329647, 'col6': 1.0000298344487186, 'col7': 0.9999983356363567, 'col8': 0.9999995122700742, 'col9': 1.000014443694062, 'col10': 1.0000273616665682, 'col11': 0.9999992670006976}",0.272,0.443877729257642,0.066666666666667,0.239162643980309
16,1,12,-2.02691135030705,1000,False,"{'Intercept': 1.0000440519772906, 'col0': 1.0000189018223908, 'col1': 0.9999983352641307, 'col2': 0.9999984729665012, 'col3': 0.9999988399029663, 'col4': 1.000001633911492, 'col5': 1.0000881072961547, 'col6': 0.9999985777573599, 'col7': 0.9999992713935361, 'col8': 1.0000013833359696, 'col9': 0.9999983411092549, 'col10': 1.0000003400465103, 'col11': 0.9999983432288612}",0.343,0.486218340611354,0.158770806658131,0.309368396337168
