,0,1,2,3,4,5,6,7,8,9,10,11
17,1,10,-80.49039786905882,1000,False,"{'Intercept': 0.9999937529934684, 'col0': 1.0000106581158787, 'col1': 1.0000012062779557, 'col2': 1.0000689070003312, 'col3': 1.000071717862899, 'col4': 1.000297087524785, 'col5': 1.0000508580628404, 'col6': 0.999995312590662, 'col7': 0.9999939789497373, 'col8': 1.0000035098246398, 'col9': 1.0002423793026058}",0.982,0.636995633187773,0.9820359281437127,0.6222141428831122,0,741.9920841220301
18,1,10,-1045.272688971397,10000,False,"{'Intercept': 1.0000537672426357, 'col0': 1.0002711584282138, 'col1': 0.9999939875903873, 'col2': 0.999996656984405, 'col3': 1.0001487016809294, 'col4': 1.0001764959873816, 'col5': 1.000011736373609, 'col6': 1.0000182855103643, 'col7': 1.000003947145773, 'col8': 1.00004010927789, 'col9': 1.000028782733071}",0.9751,0.6419912663755458,0.9754510499852115,0.6310749514003888,0,21639.67732918798
19,1,10,-2193.8227571374955,20000,False,"{'Intercept': 1.0007083090608697, 'col0': 1.0011191798849886, 'col1': 1.0001349222932752, 'col2': 1.0000531896011153, 'col3': 1.0010198000888093, 'col4': 1.0007969142184108, 'col5': 1.0003647642282782, 'col6': 1.000166746698785, 'col7': 0.9999955691075587, 'col8': 1.0001253418946332, 'col9': 1.000317915491047}",0.9746,0.6417467248908297,0.9748340433964134,0.6306500990455609,0,39141.91373337095
20,1,12,-42.93956453717563,500,False,"{'Intercept': 0.9999937640058437, 'col0': 0.9999949969250128, 'col1': 1.0000512407785733, 'col2': 1.0000339614649634, 'col3': 1.0000506689625017, 'col4': 1.0000158420595837, 'col5': 1.0000100140070007, 'col6': 0.9999938932659432, 'col7': 1.0000394561914208, 'col8': 0.9999989740202375, 'col9': 1.0001254949448866, 'col10': 1.0000228176317383, 'col11': 1.0002245408139605}",0.984,0.6305676855895197,0.9839357429718876,0.6003250311803167,0,672.7406357689761
21,1,12,-73.40024461316851,1000,False,"{'Intercept': 1.0001236740724408, 'col0': 0.999995697366254, 'col1': 1.0001930316431673, 'col2': 1.000141595818007, 'col3': 1.0002040410257158, 'col4': 1.000464784248849, 'col5': 1.0000191060514025, 'col6': 1.0002053275798772, 'col7': 1.000038689299146, 'col8': 1.0000282652562782, 'col9': 1.0002058788190362, 'col10': 1.0002106171797582, 'col11': 1.0000470221435034}",0.987,0.6513187772925764,0.987012987012987,0.641988593565049,0,925.2514608339407
22,1,12,-776.3120918617172,10000,False,"{'Intercept': 1.0015841469391666, 'col0': 1.000955989862163, 'col1': 1.0013904323077123, 'col2': 1.0007260334186505, 'col3': 1.0017005971205846, 'col4': 1.0014077385185018, 'col5': 1.00022261693766, 'col6': 1.0001062707910273, 'col7': 1.0000106307030079, 'col8': 1.0001681583991786, 'col9': 1.0000661942491438, 'col10': 1.0002634282333018, 'col11': 1.0000212621204265}",0.9822,0.669764192139738,0.9823971518987342,0.6667371760973031,0,25975.625228577992
23,1,12,-1725.2035781311936,20000,False,"{'Intercept': 1.0002218322093652, 'col0': 1.0010824850717877, 'col1': 1.00112363274089, 'col2': 1.0005968166419719, 'col3': 1.0011591794713726, 'col4': 1.0004429255120417, 'col5': 1.000001018022792, 'col6': 1.0001164297481466, 'col7': 0.9999987374690616, 'col8': 1.0010000167458375, 'col9': 1.000021994746052, 'col10': 1.000302921001252, 'col11': 1.0001998470596287}",0.98075,0.6648034934497816,0.9808847624249045,0.6603900470746469,0,46234.953457291005
24,2,2,-81.48851834741859,500,False,"{'Intercept': 1.0001716037976718, 'col0': 1.0000003884549271, 'col1': 1.0000065103073033, 'col2': 1.0000118377923295, 'col3': 0.9999978225003118}",0.942,0.640174672489083,0.9430255402750491,0.6386725601627727,0,231.96261000900995
25,2,2,-168.3965238927069,1000,False,"{'Intercept': 0.999993765570078, 'col0': 1.0001486697105526, 'col1': 1.000174292651751, 'col2': 1.0002128932833456, 'col3': 1.0000142988607852}",0.941,0.6405938864628821,0.942439024390244,0.6433968804159446,0,330.37761770701036
26,2,2,-1741.19217138382,10000,False,"{'Intercept': 1.000002486298728, 'col0': 1.0000163257926318, 'col1': 1.0002271963291514, 'col2': 1.0000374730720907, 'col3': 1.0001651106990443}",0.9397,0.6430742358078603,0.941518766366017,0.6515704395866726,0,9687.453575701918
27,2,2,-3481.7571956340144,20000,False,"{'Intercept': 1.000074385012309, 'col0': 1.0001700991257345, 'col1': 1.000125310618373, 'col2': 1.0004044649767583, 'col3': 1.0000530206291158}",0.94085,0.6427947598253275,0.9424470931646801,0.6515115367574384,0,17652.253230793984
28,2,4,-21.468693650685438,500,False,"{'Intercept': 1.0005102192069883, 'col0': 1.0004003513785715, 'col1': 1.000000822167599, 'col2': 1.000020953107387, 'col3': 1.0002140914758824, 'col4': 1.0001875005349945, 'col5': 1.000115727635693, 'col6': 1.0000328768616307, 'col7': 1.0000451406958868}",0.988,0.6772401746724891,0.9879518072289156,0.6790119167564187,0,419.8354653090937
29,2,4,-64.16090232310371,1000,False,"{'Intercept': 1.0001897964143254, 'col0': 1.0000045916363893, 'col1': 1.0001654003471994, 'col2': 1.0000133961549076, 'col3': 1.000075378978822, 'col4': 1.0000000181162034, 'col5': 1.0001901429268252, 'col6': 0.9999978222373668, 'col7': 1.000149841782926}",0.986,0.6795109170305677,0.9859719438877755,0.6914643169435662,0,597.6590379319387
30,2,4,-715.96032873411,10000,False,"{'Intercept': 1.0000339143607155, 'col0': 1.000027937735324, 'col1': 1.0000063808070037, 'col2': 1.0000086870586065, 'col3': 1.000094070058471, 'col4': 0.9999937629448393, 'col5': 1.0004513081016557, 'col6': 1.000232485599143, 'col7': 0.9999964170532766}",0.9829,0.6751790393013101,0.9831510493644694,0.6932365555922139,0,17640.031038544024
31,2,4,-1591.6000086420672,20000,False,"{'Intercept': 1.0000504560780177, 'col0': 1.0003626968726147, 'col1': 1.0006581570655908, 'col2': 1.0002720488826242, 'col3': 1.0000915662784107, 'col4': 1.0000082427230377, 'col5': 1.0007649946300168, 'col6': 1.001168277007734, 'col7': 1.000020947206798}",0.98055,0.6707772925764192,0.9807358985787153,0.6898571710656224,0,32612.93814950809
32,2,6,-16.89926936761084,500,False,"{'Intercept': 1.000221429532677, 'col0': 1.0003461494240906, 'col1': 1.0000098032971982, 'col2': 1.0000841826311913, 'col3': 1.0000110568538785, 'col4': 1.000009187737576, 'col5': 1.0000467998759524, 'col6': 1.0001672440636526, 'col7': 1.0003317862302301, 'col8': 1.000000505525405, 'col9': 0.9999975542537538, 'col10': 1.0000239728838036, 'col11': 0.9999950425563521}",0.992,0.6710917030567686,0.9919678714859438,0.6709997553901527,0,902.2014021079522
33,2,6,-58.63725496620818,1000,False,"{'Intercept': 1.0000031636116469, 'col0': 1.0002629526896414, 'col1': 1.0000054866700567, 'col2': 1.0005881281270272, 'col3': 1.000006624386038, 'col4': 1.0000695605585934, 'col5': 1.0000087042648103, 'col6': 1.000114429331684, 'col7': 1.001536115612553, 'col8': 1.0003687588779993, 'col9': 1.0001030143971619, 'col10': 1.0000864010830126, 'col11': 0.9999953803853344}",0.99,0.6796506550218341,0.9899799599198397,0.6886036403151317,0,1243.9632347892039
34,2,6,-650.3632428437132,10000,False,"{'Intercept': 1.0000464700986842, 'col0': 1.0003889940360358, 'col1': 1.0008746801477995, 'col2': 1.00104321900502, 'col3': 1.0000093975197177, 'col4': 1.0000258045506474, 'col5': 1.0000204230773544, 'col6': 1.000060699603963, 'col7': 1.0002331184938593, 'col8': 1.0001944942834875, 'col9': 1.0001571631951456, 'col10': 1.0000027987751747, 'col11': 1.0002908731691669}",0.9835,0.6815371179039301,0.9837326234841762,0.6919229469415342,0,40079.05805943487
35,2,6,-1397.0339438887634,20000,False,"{'Intercept': 1.0000558155302095, 'col0': 1.0006224673299566, 'col1': 1.0006303340004408, 'col2': 1.001013304783311, 'col3': 1.0004599450895615, 'col4': 1.000405496634525, 'col5': 1.0000533336776938, 'col6': 1.0000730830001092, 'col7': 1.0002613419511395, 'col8': 0.9999944834145256, 'col9': 1.000090115594736, 'col10': 1.0000526781292591, 'col11': 1.0000363991828305}",0.9819,0.6799650655021834,0.9820827558899229,0.6916422632872193,0,72297.1189941729
36,2,8,0.5787433058089597,500,False,"{'Intercept': 1.00134058783483, 'col0': 1.000365026130913, 'col1': 1.0008090982356221, 'col2': 1.000775740741905, 'col3': 1.000045232590473, 'col4': 1.0000295428614632, 'col5': 1.0008920842001343, 'col6': 1.0001557104924157, 'col7': 1.0001097196510647, 'col8': 1.0007380253098466, 'col9': 1.0006519484109244, 'col10': 1.0006402661441196, 'col11': 1.000007859509628, 'col12': 1.0000603991590167, 'col13': 1.0004807576603387, 'col14': 1.0010371088774668, 'col15': 0.9999937571071393}",0.992,0.6790567685589519,0.9919354838709677,0.6903919387995822,0,1006.922229694901
37,2,8,-46.228923840082025,1000,False,"{'Intercept': 1.0003066366822482, 'col0': 1.0000377974894974, 'col1': 1.000117591974955, 'col2': 1.0000665770998038, 'col3': 0.9999937499838543, 'col4': 0.9999979274153267, 'col5': 1.0001410148214736, 'col6': 1.0000265418548702, 'col7': 1.0000128233446806, 'col8': 1.0000308368592226, 'col9': 0.9999940695108112, 'col10': 1.0002245963220993, 'col11': 1.0000352106462729, 'col12': 0.9999952144945476, 'col13': 0.9999937509946959, 'col14': 1.0000528688193244, 'col15': 1.0001148281075412}",0.989,0.6856244541484716,0.9889889889889889,0.6859974179140932,0,1652.2648052491713
38,2,8,-653.8459470185659,10000,False,"{'Intercept': 0.9999937508442786, 'col0': 1.0019707085307934, 'col1': 1.0019429185967346, 'col2': 1.0021300215172924, 'col3': 1.0010953850740827, 'col4': 1.001031899062881, 'col5': 1.0000688223806775, 'col6': 1.0000024937191638, 'col7': 1.0000382610756904, 'col8': 1.0000906288250544, 'col9': 1.0000583690829727, 'col10': 1.0001577487731368, 'col11': 1.0001886755267793, 'col12': 0.9999937761788211, 'col13': 1.000157753725127, 'col14': 1.0000146284574463, 'col15': 1.000001567681404}",0.9835,0.6816069868995633,0.9837358304583538,0.6917613636363636,0,53659.61962938798
39,2,8,-1400.1420755809254,20000,False,"{'Intercept': 1.0005433291155874, 'col0': 1.0000000744822664, 'col1': 1.000044021936974, 'col2': 1.000016608873413, 'col3': 1.0000701041060744, 'col4': 1.0001940323493663, 'col5': 0.9999937827166816, 'col6': 1.000021591078893, 'col7': 1.0000326497299608, 'col8': 1.0000508760682587, 'col9': 1.001210398959683, 'col10': 1.0009854947237051, 'col11': 1.0000102664157502, 'col12': 1.0000184791959206, 'col13': 1.0000998182556804, 'col14': 1.0003404024238987, 'col15': 1.0000366952883795}",0.98195,0.6803842794759826,0.9821278281103024,0.6919009934332379,0,95418.10550901503
40,2,10,9.588692621427416,500,False,"{'Intercept': 1.000533795018634, 'col0': 1.0025224497243082, 'col1': 1.0030741274196613, 'col2': 1.0017723287034066, 'col3': 1.0000265555200651, 'col4': 1.0000220484849813, 'col5': 1.0002880890412176, 'col6': 1.0043164269595397, 'col7': 1.0044925612779358, 'col8': 1.0012415296557164, 'col9': 1.0024334789596174, 'col10': 1.000250944291927, 'col11': 1.0037563113987624, 'col12': 1.000691624059173, 'col13': 1.0003308820074688, 'col14': 1.0002021115513355, 'col15': 1.0008581971352948, 'col16': 1.001267046892192, 'col17': 1.0012327959341165, 'col18': 1.0002395573040488, 'col19': 1.0004972283136073}",0.994,0.6648733624454148,0.993963782696177,0.6622302031618604,0,1494.7458139578812
41,2,10,-40.77702635554312,1000,False,"{'Intercept': 0.9999965417640025, 'col0': 1.0004182017822318, 'col1': 0.9999940277517163, 'col2': 0.9999975836091981, 'col3': 1.0001786419914862, 'col4': 1.00005464020143, 'col5': 0.9999994322951123, 'col6': 1.0000388446752657, 'col7': 1.0002843360275468, 'col8': 1.0000847818687442, 'col9': 1.0003678042311495, 'col10': 1.0004060942160447, 'col11': 1.0001934260479048, 'col12': 1.0000654781498894, 'col13': 1.0001018293032844, 'col14': 1.000016510436526, 'col15': 0.9999987023296195, 'col16': 0.9999942004130176, 'col17': 0.9999998862351125, 'col18': 1.000216896644284, 'col19': 1.0000416095747573}",0.989,0.6968733624454149,0.9889889889889889,0.6997681741116224,0,2019.279260156909
42,2,10,-606.1347050532737,10000,False,"{'Intercept': 1.0003889668639803, 'col0': 1.0000023308925017, 'col1': 1.0008267702678464, 'col2': 1.0003358776049636, 'col3': 1.0000180709338218, 'col4': 0.9999952532460854, 'col5': 0.9999961364451904, 'col6': 1.0000275465042023, 'col7': 1.0000129144202055, 'col8': 1.0012910760390887, 'col9': 1.00012960268896, 'col10': 1.0005922505244815, 'col11': 0.9999984688696876, 'col12': 1.0001273461799212, 'col13': 1.000027996957707, 'col14': 1.0002991784403872, 'col15': 1.0005965859321255, 'col16': 0.9999966361259751, 'col17': 0.9999937503696966, 'col18': 1.0010240854077994, 'col19': 1.0001302661353544}",0.9855,0.6873711790393013,0.9856931425752343,0.6999698259965803,0,67061.29436832806
43,2,10,-1257.0530046359092,20000,False,"{'Intercept': 1.0005047497413013, 'col0': 1.0001186290585045, 'col1': 1.0003975207872011, 'col2': 1.0003799342958013, 'col3': 1.000020052265623, 'col4': 0.9999983801950287, 'col5': 0.999995699504111, 'col6': 1.0000339392377142, 'col7': 1.0000028013391806, 'col8': 1.0006973808711808, 'col9': 1.0001455806611619, 'col10': 1.0000480547213952, 'col11': 1.0000224678826326, 'col12': 1.0000071736266374, 'col13': 1.0001973014369492, 'col14': 1.000125301591444, 'col15': 1.0000263615784526, 'col16': 1.0000566823053176, 'col17': 1.0004209819228131, 'col18': 1.0006403726394069, 'col19': 1.0000866717475108}",0.9846,0.6867423580786026,0.9847313107277414,0.6997488699146157,0,118278.90470165806
44,2,12,63.664099122916966,500,False,"{'Intercept': 1.313660348519534, 'col0': 1.2798450570914965, 'col1': 1.285638177307057, 'col2': 1.2715664417643149, 'col3': 1.1369911944963655, 'col4': 1.210181143976053, 'col5': 1.0611153978570003, 'col6': 1.2964362216769598, 'col7': 1.2726084420393515, 'col8': 1.2729464621334516, 'col9': 1.270769635102624, 'col10': 1.2642552566567413, 'col11': 1.228736392356317, 'col12': 1.237127130196839, 'col13': 1.3120986201698728, 'col14': 1.2593827170084992, 'col15': 1.1032857530223883, 'col16': 1.245011486175282, 'col17': 1.30643075589777, 'col18': 1.295866767960658, 'col19': 1.025701504433823, 'col20': 1.2120742345771158, 'col21': 1.2253967331688602, 'col22': 1.0768499797114852, 'col23': 1.268988252391104}",0.998,0.6598777292576419,0.9979879275653923,0.6511394582198653,0,1725.8797013540752
45,2,12,-38.24111352143634,1000,False,"{'Intercept': 1.000092208378463, 'col0': 1.0002874099339674, 'col1': 1.0011052720448612, 'col2': 1.0026437590547028, 'col3': 1.0009470492642176, 'col4': 1.0010200828902398, 'col5': 0.9999985472457772, 'col6': 1.0009696368084062, 'col7': 1.000606011490241, 'col8': 1.0000277518000895, 'col9': 1.000129328908617, 'col10': 1.0013350115345945, 'col11': 1.0000245950008468, 'col12': 1.0000214651080528, 'col13': 1.0009299989063778, 'col14': 1.0003490778487432, 'col15': 1.0000237878136624, 'col16': 1.0001077244122185, 'col17': 1.0000454005840353, 'col18': 1.0002384986139132, 'col19': 0.9999963050306568, 'col20': 1.000750802125676, 'col21': 1.000127326792941, 'col22': 1.0013634483233662, 'col23': 0.999998368342439}",0.991,0.699528384279476,0.990990990990991,0.7004284072306781,0,20445.221684712917
46,2,12,-556.2184323151189,10000,False,"{'Intercept': 1.0000713280778115, 'col0': 1.0001708121719661, 'col1': 1.0007925814022347, 'col2': 1.0005407479551136, 'col3': 1.0001221890614693, 'col4': 1.0004417964942602, 'col5': 1.0000467870038035, 'col6': 1.0000319663982051, 'col7': 0.9999980284963765, 'col8': 1.0002381103062312, 'col9': 0.9999941335458269, 'col10': 1.0000652126943828, 'col11': 1.0000216619666944, 'col12': 1.0000615028427173, 'col13': 1.0001207180530918, 'col14': 1.0015834292466663, 'col15': 1.000023138426131, 'col16': 0.9999989882072519, 'col17': 1.0000384963619244, 'col18': 1.0001188275840458, 'col19': 1.0000471009839154, 'col20': 1.0000789601024231, 'col21': 1.0002468044944448, 'col22': 1.0004243371520671, 'col23': 1.0000021101365602}",0.9873,0.6953711790393013,0.9874592673052237,0.7043666937889883,0,81063.05127227493
47,2,12,-1192.4825345568665,20000,False,"{'Intercept': 1.0014384899681128, 'col0': 1.0001319769121362, 'col1': 1.0000703133856943, 'col2': 1.0003904369201717, 'col3': 1.0005813226756213, 'col4': 1.000255821437372, 'col5': 1.000077301587958, 'col6': 1.0000731653264259, 'col7': 1.0000856186430147, 'col8': 1.0002030105990005, 'col9': 0.9999945655966548, 'col10': 1.0003118897224779, 'col11': 1.0041812986233907, 'col12': 0.9999979290921157, 'col13': 1.0003561392954081, 'col14': 1.000283287816397, 'col15': 1.0002928786383132, 'col16': 1.00015290496598, 'col17': 1.000329968457653, 'col18': 1.000597529617432, 'col19': 1.0002594940036957, 'col20': 1.0001110895993264, 'col21': 1.035637392637545, 'col22': 1.0355350732823068, 'col23': 1.013935836133041}",0.98585,0.6953711790393013,0.9859713478411738,0.707067992475141,0,143010.7070951988
48,3,2,-78.29661236494375,500,False,"{'Intercept': 1.000653598577305, 'col0': 1.0002631377009086, 'col1': 1.0002514436954417, 'col2': 1.0005623574633853, 'col3': 1.0005138920095775, 'col4': 1.000240125631759, 'col5': 1.0006923601545248}",0.948,0.6393711790393013,0.9488188976377953,0.6289760270279986,0,401.30680850194767
49,3,2,-164.06780025314552,1000,False,"{'Intercept': 1.0003312302410756, 'col0': 1.0002158305334101, 'col1': 0.9999953779105302, 'col2': 1.001615001022219, 'col3': 0.9999965757763509, 'col4': 1.0020865106293737, 'col5': 0.9999958689651953}",0.946,0.6423056768558952,0.9470588235294118,0.6382617912029678,0,653.4375519540627
50,3,2,-1724.5779217892527,10000,False,"{'Intercept': 1.0000795781645313, 'col0': 1.0001376372342774, 'col1': 0.9999947144391726, 'col2': 1.0000388456454772, 'col3': 1.0000044372799655, 'col4': 0.9999963689968154, 'col5': 0.999994255249777}",0.9406,0.6463231441048035,0.942530959752322,0.6530738126242204,0,21653.765913023148
51,3,2,-3434.8619137192863,20000,False,"{'Intercept': 1.0002592140121167, 'col0': 1.0000273559047155, 'col1': 1.0002678012568391, 'col2': 1.0000076072552166, 'col3': 1.0013720402005493, 'col4': 0.9999956602603606, 'col5': 1.0016601944478118}",0.9425,0.6470218340611353,0.9441584927648831,0.6537117005963398,0,39130.567004721146
52,3,4,-18.183766032406993,500,False,"{'Intercept': 1.0011117323628058, 'col0': 1.0010632783491857, 'col1': 1.000676532974993, 'col2': 1.0013527245237104, 'col3': 1.0008861697025508, 'col4': 1.000039315067623, 'col5': 1.00139677772591, 'col6': 1.0001339149857005, 'col7': 1.0004480276600034, 'col8': 1.0004106646449284, 'col9': 1.0007253649454624, 'col10': 1.0007532470758924, 'col11': 1.000891546894528}",0.984,0.669764192139738,0.9839357429718876,0.662886487643094,0,884.6895794449374
53,3,4,-62.76259533122172,1000,False,"{'Intercept': 1.0000047869995206, 'col0': 1.0001737059959268, 'col1': 1.0000342070987853, 'col2': 1.0001398375529365, 'col3': 1.0010104754231606, 'col4': 1.00089746525899, 'col5': 1.0000042669009082, 'col6': 1.0000768443072905, 'col7': 0.9999987609165536, 'col8': 1.0009166998952304, 'col9': 1.00018449754633, 'col10': 1.0000526383860269, 'col11': 1.0006433820102016}",0.986,0.6762270742358079,0.9859719438877755,0.682406963196491,0,1241.2980799181387
54,3,4,-670.4748767189616,10000,False,"{'Intercept': 1.0006353111478845, 'col0': 1.0000061815077887, 'col1': 1.002011817199134, 'col2': 1.0008580468898696, 'col3': 0.9999937500138406, 'col4': 1.0001267980571804, 'col5': 1.000747039704653, 'col6': 1.0022130773647324, 'col7': 1.0004906964870064, 'col8': 1.0000299871395466, 'col9': 1.0006753359052967, 'col10': 1.0005444951057483, 'col11': 1.0007761803627742}",0.9845,0.6800349344978166,0.9847275593654546,0.6952992448185236,0,34624.34774828912
55,3,4,-1432.2429547035995,20000,False,"{'Intercept': 1.0000298415839264, 'col0': 1.000263540354296, 'col1': 1.0006720827010078, 'col2': 1.001652777944187, 'col3': 1.00002430062275, 'col4': 1.0000263628159762, 'col5': 1.0000338372920632, 'col6': 1.0000953459138215, 'col7': 1.000032509841621, 'col8': 1.000073406772388, 'col9': 1.0000003595227343, 'col10': 1.0006963046383937, 'col11': 0.9999987101690219}",0.98215,0.6797903930131004,0.9823398466485284,0.6963493010004638,0,56509.39377744892
56,3,6,-10.241490708429973,500,False,"{'Intercept': 1.0003443576058262, 'col0': 1.002870273485751, 'col1': 1.0003187839591015, 'col2': 1.0020592879213897, 'col3': 1.0002110023669886, 'col4': 1.0018356589623714, 'col5': 1.0004140096367857, 'col6': 1.000103871244044, 'col7': 1.0041512542244388, 'col8': 1.0000693520956703, 'col9': 1.0000324833728529, 'col10': 1.0000151270374453, 'col11': 1.0000842795605092, 'col12': 1.0044251314299268, 'col13': 1.0031387177873499, 'col14': 1.0039456226695092, 'col15': 1.0000685002291827, 'col16': 1.0008019739614367, 'col17': 1.0000585088260239}",0.992,0.6660262008733624,0.9919678714859438,0.6567571449088037,0,1305.9716231480706
57,3,6,-51.82337365729954,1000,False,"{'Intercept': 1.0012055596669192, 'col0': 1.0007915492954091, 'col1': 1.001806422843455, 'col2': 1.0001736201031013, 'col3': 1.0001738926472246, 'col4': 1.0003459137842916, 'col5': 1.0000500834274744, 'col6': 1.0000126249111834, 'col7': 1.0011520356674468, 'col8': 1.000007741523583, 'col9': 1.001189258169455, 'col10': 1.0000338221182035, 'col11': 1.00005124684888, 'col12': 1.000151726466798, 'col13': 1.0009787487144757, 'col14': 1.0000178483828865, 'col15': 1.0002261829242123, 'col16': 1.0001299521297011, 'col17': 1.0002039501305369}",0.99,0.6752489082969433,0.9899799599198397,0.6730674544559331,0,1688.0896016429178
