,0,1,2,3,4,5,6,7,8,9,10,11
0,1,2,-131.25298305861475,500,False,"{'Intercept': 1.00001865568823, 'col0': 0.9999942188384559, 'col1': 1.000014225800736}",0.914,0.6119153353711286,0.9228007181328546,0.6363685490407998,0,51.84064653504174
1,1,2,-244.09309444691792,1000,False,"{'Intercept': 1.0000219865612547, 'col0': 1.0000010293141215, 'col1': 0.9999943648970796}",0.925,0.6205086798546628,0.9310027598896043,0.6382230041785792,0,72.85026447894052
2,1,2,-3005.526361417026,10000,False,"{'Intercept': 1.0000476022580056, 'col0': 1.0001296612963684, 'col1': 1.0002066762988773}",0.9089,0.6162408443393506,0.91119992201969,0.6242376327083804,0,3146.9298401470296
3,1,2,-5927.944788462282,20000,False,"{'Intercept': 1.000167308857077, 'col0': 1.0011222295371263, 'col1': 1.0014664434818674}",0.9077,0.6125497433531345,0.9086952220793352,0.6182086837917707,0,7368.913367351051
4,1,4,-78.98406245063211,500,False,"{'Intercept': 1.0002603218736357, 'col0': 1.0001050927218926, 'col1': 1.0000223485369064, 'col2': 1.0000559743937938, 'col3': 0.9999944172442977}",0.952,0.6262760251456254,0.9565217391304348,0.658408012651555,0,233.91253845510073
5,1,4,-135.15640853396405,1000,False,"{'Intercept': 0.999997947026459, 'col0': 1.0003047282505468, 'col1': 1.0008863139712396, 'col2': 1.0007944505167534, 'col3': 1.0000013409956219}",0.958,0.6229309648768672,0.9613259668508287,0.6437833714721587,0,317.0930823129602
6,1,4,-1729.21990349759,10000,False,"{'Intercept': 1.0004808494074322, 'col0': 1.0000065115309764, 'col1': 1.0017666158038165, 'col2': 1.001600640445473, 'col3': 1.0000025547348117}",0.9549,0.6165292116038987,0.9561241365891625,0.6193393255853895,0,9531.436016699998
7,1,4,-3066.615651112019,20000,False,"{'Intercept': 1.0002751154136025, 'col0': 1.000250244169748, 'col1': 1.0000116366605072, 'col2': 0.999999257603776, 'col3': 1.0008881578585218}",0.9603,0.6117999884653094,0.9609444171175602,0.6089129045377957,0,17585.403104947996
8,1,6,-71.5803737793306,500,False,"{'Intercept': 0.9999947557334596, 'col0': 1.0001716065899078, 'col1': 1.0001182626854164, 'col2': 1.0000240776118923, 'col3': 1.0001303188075472, 'col4': 1.0002237851653122, 'col5': 0.9999957845183258}",0.962,0.6276601880154565,0.9657657657657657,0.6562300319488816,0,323.2262103110552
9,1,6,-125.70775331375326,1000,False,"{'Intercept': 1.0001400548947268, 'col0': 1.0000240715863908, 'col1': 1.0000520294822663, 'col2': 1.0000741876397787, 'col3': 1.0000631513729006, 'col4': 1.0000219089786173, 'col5': 1.000036460543445}",0.963,0.6199896187784762,0.965961361545538,0.63562461980866,0,457.7761418079026
10,1,6,-1418.4997285138409,10000,False,"{'Intercept': 0.999994109755461, 'col0': 1.000080056614095, 'col1': 1.00000810120794, 'col2': 0.9999940335161898, 'col3': 0.999994904638302, 'col4': 1.000014570958655, 'col5': 1.0000084502159654}",0.9637,0.6105311725012976,0.9649037996712753,0.6032081790939537,0,13592.721692226944
11,1,6,-2759.8318983231334,20000,False,"{'Intercept': 1.0000443544606317, 'col0': 1.0017280304330929, 'col1': 1.0028720934741395, 'col2': 1.003339476506964, 'col3': 1.0007482666452492, 'col4': 1.0009369971796136, 'col5': 1.0001040908836496}",0.96505,0.609089336178557,0.9656629169327504,0.5959222606414689,0,24567.301955210976
12,1,8,-70.0823146788273,500,False,"{'Intercept': 0.9999970792323578, 'col0': 1.0001541348487561, 'col1': 0.9999974263707253, 'col2': 1.0000161108082057, 'col3': 1.0002346663110313, 'col4': 1.0000724037765294, 'col5': 0.9999969563287703, 'col6': 0.9999938196966863, 'col7': 1.000000639476192}",0.96,0.6296210854143838,0.9640287769784173,0.6584769198042969,0,436.4844488539966
13,1,8,-126.88635123078089,1000,False,"{'Intercept': 1.000032061702067, 'col0': 1.0000632344940106, 'col1': 1.0008542794838018, 'col2': 1.0007571352416265, 'col3': 1.0004017879938532, 'col4': 1.0002289992427018, 'col5': 1.0001514770290865, 'col6': 1.000010326407176, 'col7': 1.0001998250863349}",0.964,0.6202203125901148,0.9668508287292819,0.6357249543618964,0,608.5408377170097
14,1,8,-1414.3289616004915,10000,False,"{'Intercept': 1.0005237589174172, 'col0': 1.0002137369963444, 'col1': 1.0003162954047944, 'col2': 1.000336478201951, 'col3': 1.0004355292093021, 'col4': 1.0002125388531706, 'col5': 1.0000119307462623, 'col6': 1.0000568132824519, 'col7': 0.9999992080190085}",0.9638,0.6109925601245747,0.9650173946656359,0.6031652644584338,0,17575.894901579944
15,1,8,-2755.434759510966,20000,False,"{'Intercept': 1.0000058292732301, 'col0': 1.00027095754726, 'col1': 1.000063523536791, 'col2': 1.0001235550736554, 'col3': 1.0001655883250562, 'col4': 1.0000492105162964, 'col5': 1.0000051005212043, 'col6': 1.000044056400043, 'col7': 1.0000670979509971}",0.9651,0.6096083972547437,0.9657406498478452,0.5970593487707602,0,32086.45751397102
16,1,10,-57.706711508262856,500,False,"{'Intercept': 1.0001260823790674, 'col0': 1.00000277292637, 'col1': 1.000168980491422, 'col2': 1.0000252186431287, 'col3': 1.000056641179706, 'col4': 1.0000231586974146, 'col5': 0.9999968754024239, 'col6': 0.9999946268952221, 'col7': 1.0000570792616763, 'col8': 0.9999939094169217, 'col9': 1.000092040927024}",0.97,0.6515369975200416,0.9728752260397829,0.6690765691751561,0,561.3171440439764
17,1,10,-99.48560981454978,1000,False,"{'Intercept': 1.0001051684134397, 'col0': 1.0001722554527666, 'col1': 1.000071100180288, 'col2': 1.000029725823245, 'col3': 1.0002547173958536, 'col4': 1.0000359314547944, 'col5': 1.0000119450348586, 'col6': 0.9999970620432074, 'col7': 0.9999984913655622, 'col8': 1.000005532855405, 'col9': 1.0000215299022022}",0.974,0.6380414095391891,0.9761904761904762,0.6479299899023898,0,741.204521523905
18,1,10,-1289.5996693981697,10000,False,"{'Intercept': 1.0002223057666655, 'col0': 1.0000290079425884, 'col1': 1.0000554206479426, 'col2': 1.0000771609478747, 'col3': 1.000103477924392, 'col4': 0.9999960370174348, 'col5': 1.0001087776275226, 'col6': 1.0001904235315262, 'col7': 1.0000081907857434, 'col8': 1.0000100746818354, 'col9': 1.0000313334995616}",0.97,0.6233346790472346,0.9709583736689255,0.6152577319587629,0,21740.235717346077
19,1,10,-2647.974904700871,20000,False,"{'Intercept': 1.0000900251626148, 'col0': 1.0000337028482402, 'col1': 1.0001096299650303, 'col2': 1.0000132631658591, 'col3': 1.000070510445656, 'col4': 1.0000174517167626, 'col5': 0.9999981589420658, 'col6': 0.9999970451243855, 'col7': 0.9999959133177484, 'col8': 1.0001757171436445, 'col9': 1.0000156011719545}",0.96715,0.6213737816483073,0.9676975269187277,0.6033951549568054,0,39371.879352711956
20,1,12,-56.39133214865867,500,False,"{'Intercept': 1.0000938601419274, 'col0': 1.0003975751614953, 'col1': 1.0000344487982191, 'col2': 1.000100289391805, 'col3': 1.000424682888442, 'col4': 1.0003536030564537, 'col5': 1.0000105382905, 'col6': 1.0001399770520718, 'col7': 1.0002133604361367, 'col8': 1.000547800601275, 'col9': 1.0001761990706062, 'col10': 1.0000070791898614, 'col11': 1.0000408201241813}",0.966,0.6493454063094758,0.9693693693693693,0.6625596625596626,0,690.8145142100984
21,1,12,-90.29421796300385,1000,False,"{'Intercept': 1.000102736373005, 'col0': 1.0001272092809022, 'col1': 1.0011711703415453, 'col2': 1.0011773614278352, 'col3': 1.0000456880693311, 'col4': 1.0003241867441184, 'col5': 1.0000606277222472, 'col6': 1.00008520331467, 'col7': 1.0000896018667647, 'col8': 1.0000235900754515, 'col9': 1.000133197831263, 'col10': 0.9999966828287037, 'col11': 1.0001110953590382}",0.977,0.6451929176999827,0.9789569990850869,0.6530566207985563,0,898.7461080690846
22,1,12,-1143.114247035558,10000,False,"{'Intercept': 1.0004371636924028, 'col0': 1.0004166179015976, 'col1': 1.0003487542768301, 'col2': 1.000262277905297, 'col3': 1.0004653374674397, 'col4': 1.0005745328483377, 'col5': 1.0001128683483493, 'col6': 1.0002890521714272, 'col7': 0.9999955696194682, 'col8': 1.000267622065575, 'col9': 0.9999968432742896, 'col10': 1.0000044426626071, 'col11': 0.9999937696177204}",0.9724,0.6341772881942442,0.9732765298218435,0.624696763505118,0,26076.38766481704
23,1,12,-2172.8533670201487,20000,False,"{'Intercept': 1.0000079625515415, 'col0': 1.0000069433718062, 'col1': 1.0000254789160887, 'col2': 1.0002665692283095, 'col3': 1.0000094661282977, 'col4': 0.99999703367786, 'col5': 1.0000506873214516, 'col6': 1.0000434322464278, 'col7': 1.0000019921677474, 'col8': 1.0000185096199838, 'col9': 0.999995924920307, 'col10': 1.0000264326684025, 'col11': 1.0000501264057173}",0.9728,0.6370609608397255,0.9732151649433778,0.6275229357798165,0,46645.93036366999
24,2,2,-117.66314965618318,500,False,"{'Intercept': 1.0006230492926047, 'col0': 1.0002013613961762, 'col1': 1.000000993780794, 'col2': 1.0000755616731096, 'col3': 1.0004507200437038}",0.924,0.626506718957264,0.9328621908127209,0.663269550748752,0,235.54368154203985
25,2,2,-185.72643304940723,1000,False,"{'Intercept': 1.0000597064223096, 'col0': 1.0003827735931352, 'col1': 1.0000845850673434, 'col2': 1.0002547876564325, 'col3': 1.0000368611336299}",0.934,0.6344656554587923,0.9398907103825136,0.664727041895895,0,322.4929207400419
26,2,2,-1961.7087039273372,10000,False,"{'Intercept': 1.0001582251556072, 'col0': 1.000082177448393, 'col1': 1.0004541745959037, 'col2': 1.000008296549068, 'col3': 1.0006315052243258}",0.9327,0.6254685968048908,0.9358375440938126,0.6452529225390582,0,9907.601235531038
27,2,2,-3992.6085515836744,20000,False,"{'Intercept': 0.9999999256531941, 'col0': 1.0003445415968601, 'col1': 1.0001146688490878, 'col2': 1.0001451210070134, 'col3': 1.0000210376497105}",0.93115,0.6234500259530538,0.9334235845863752,0.6389426533207985,0,17754.989358601044
28,2,4,-62.754443416675684,500,False,"{'Intercept': 1.0001956495611606, 'col0': 1.000095292694512, 'col1': 1.0004493141048327, 'col2': 1.0001598045405515, 'col3': 1.000090342561785, 'col4': 1.0000274960272908, 'col5': 1.0000482455882835, 'col6': 1.0001475036705771, 'col7': 1.0006155401892962}",0.966,0.6483649576100121,0.9693693693693693,0.682398291399698,0,428.52895667403936
29,2,4,-93.6665055792825,1000,False,"{'Intercept': 1.0000824057753825, 'col0': 1.0000786410914955, 'col1': 1.000013660877511, 'col2': 0.9999967211317573, 'col3': 1.0000278391527382, 'col4': 0.9999949996768305, 'col5': 1.0002343264086708, 'col6': 1.0003867937327395, 'col7': 1.0000197442215832}",0.974,0.6533248745602399,0.9761904761904762,0.6782292168513463,0,605.5947253069608
30,2,4,-1099.6492203417163,10000,False,"{'Intercept': 1.0001899632330777, 'col0': 1.000031530912697, 'col1': 1.0000321993557566, 'col2': 1.0000983317183934, 'col3': 0.9999938064405962, 'col4': 1.000211425697124, 'col5': 1.0000599047389929, 'col6': 0.9999991725492419, 'col7': 1.0000633941891557}",0.9696,0.6484803045158314,0.9705711519845112,0.6733479822069779,0,17699.714562219917
31,2,4,-1897.928340264197,20000,False,"{'Intercept': 0.9999998313097044, 'col0': 1.0004453970981175, 'col1': 1.0002848855044508, 'col2': 1.0001633359034856, 'col3': 1.0003728066571813, 'col4': 1.0000158990714012, 'col5': 1.0001656650959332, 'col6': 1.000006799178148, 'col7': 1.0000617005867976}",0.97365,0.6555164657708057,0.9741019214703426,0.6729094792180056,0,33563.59952885506
32,2,6,-55.87871447045158,500,False,"{'Intercept': 0.9999954743383662, 'col0': 1.0000289239894262, 'col1': 1.0000158891372664, 'col2': 0.9999985489865161, 'col3': 1.0000290213024607, 'col4': 1.0000342657888779, 'col5': 0.9999986531201617, 'col6': 1.0000000746126183, 'col7': 1.0001235497469712, 'col8': 1.0000017642456196, 'col9': 0.9999949588656981, 'col10': 1.0003148070381824, 'col11': 0.999993750082487}",0.97,0.6552857719591672,0.9730700179533214,0.6892966678796071,0,849.4247880880721
33,2,6,-84.10016166121865,1000,False,"{'Intercept': 1.000716832878174, 'col0': 1.0001541683602497, 'col1': 1.0005815757355214, 'col2': 1.000504983077951, 'col3': 1.0001566024458524, 'col4': 1.000079967648644, 'col5': 1.0002148662514354, 'col6': 1.0005949244200354, 'col7': 1.0000405202497689, 'col8': 0.999994555715654, 'col9': 1.0000379831439459, 'col10': 1.0000134318301976, 'col11': 1.0002288750725903}",0.974,0.6559778533940827,0.9761467889908256,0.6766411882690953,0,1171.9963363099378
34,2,6,-929.4660148393508,10000,False,"{'Intercept': 0.9999953105949009, 'col0': 1.0016335953631452, 'col1': 1.0010744382671366, 'col2': 1.0014057224488724, 'col3': 1.0009000171491687, 'col4': 1.001102086711939, 'col5': 1.0004587802995353, 'col6': 1.0001095145058234, 'col7': 1.0000709359864564, 'col8': 1.000154773641796, 'col9': 0.999994584739632, 'col10': 0.9999995449846198, 'col11': 1.000253255278248}",0.9747,0.6582271180575581,0.9755342810173098,0.6748600899813453,0,40217.87156044692
35,2,6,-1719.203540113179,20000,False,"{'Intercept': 1.00001728416315, 'col0': 1.0001344687867566, 'col1': 1.0002897374891218, 'col2': 1.0001667864368067, 'col3': 1.0001693486106717, 'col4': 1.0000967951065063, 'col5': 1.000204662142642, 'col6': 1.000017466755975, 'col7': 1.0000379494901568, 'col8': 1.0000088852722926, 'col9': 1.0001947963326663, 'col10': 1.000013964786082, 'col11': 0.9999938645100216}",0.9755,0.6610531172501297,0.9759190092392372,0.6702945301542778,0,72286.99439529888
