,0,1,2,3,4,5,6,7,8,9
0,1,2,-139.28869904403527,500,False,"{'Intercept': 1.0000569342337213, 'col0': 1.0000806003340172, 'col1': 1.0001005286087128}",0.916,0.6117999884653094,0.9244604316546762,0.6354330282185994
1,1,2,-251.94886518571548,1000,False,"{'Intercept': 1.0000016718854718, 'col0': 1.00024607803646, 'col1': 1.000107175493779}",0.925,0.6206817002133918,0.9310027598896043,0.637969945505587
2,1,2,-3013.084988981789,10000,False,"{'Intercept': 1.000015313702962, 'col0': 1.0001729158383368, 'col1': 1.0002077315922158}",0.9089,0.6162408443393506,0.91119992201969,0.6242376327083804
3,1,2,Null,20000,False,"{'Intercept': 0.9999949999875, 'col0': 0.9999949999875, 'col1': nan}",0.6668,0.5479554760943538,0.534376746785914,0.3046486870120653
4,1,4,-94.02052379948145,500,False,"{'Intercept': 1.0001154789119477, 'col0': 0.9999999043866153, 'col1': 0.9999973561222602, 'col2': 1.0000239455393116, 'col3': 0.9999963298381905}",0.952,0.6252955764461618,0.9565217391304348,0.6552767018623654
5,1,4,-149.50954553704125,1000,False,"{'Intercept': 0.9999956121345136, 'col0': 1.0000066980777444, 'col1': 1.0001703837749518, 'col2': 1.0002227789309934, 'col3': 0.9999952094524072}",0.957,0.6229309648768672,0.9603686635944699,0.6428493390145308
6,1,4,-1743.233017735528,10000,False,"{'Intercept': 0.9999949999932318, 'col0': 1.000022538689805, 'col1': 1.0002531068325489, 'col2': 1.0002965514774285, 'col3': 1.0000099667319544}",0.9549,0.6165868850568084,0.9561241365891625,0.6194619347452776
7,1,4,-3080.604001675206,20000,False,"{'Intercept': 1.000084244405873, 'col0': 1.0000009285004068, 'col1': 1.0005239744432974, 'col2': 1.0003762424567522, 'col3': 1.00000173879674}",0.96025,0.6116846415594902,0.9608933051306016,0.6088421541857898
8,1,6,-92.5459188059701,500,False,"{'Intercept': 1.0000071233170926, 'col0': 1.0000158146868878, 'col1': 0.9999984021757146, 'col2': 0.9999953043250532, 'col3': 1.000010993912805, 'col4': 1.000042571761539, 'col5': 0.9999974864412906}",0.962,0.6267374127689025,0.9657657657657657,0.6531618435155413
9,1,6,-146.21192820063476,1000,False,"{'Intercept': 1.0001140330739327, 'col0': 0.9999963444780645, 'col1': 0.9999952963490656, 'col2': 0.9999950344693396, 'col3': 1.0000208129828847, 'col4': 1.0000515854413907, 'col5': 1.0000094796383918}",0.963,0.6201049656842955,0.965961361545538,0.6350085886850999
10,1,6,-1440.054041803899,10000,False,"{'Intercept': 1.0000985786505756, 'col0': 1.000013416226922, 'col1': 1.0016534474173506, 'col2': 1.0017475595744232, 'col3': 0.9999979244110547, 'col4': 1.000058413455356, 'col5': 1.0001086370834278}",0.9636,0.610473499048388,0.9648105181747872,0.603265977443609
11,1,6,-2778.968142522526,20000,False,"{'Intercept': 1.000501604352113, 'col0': 1.0005569613825624, 'col1': 1.000015091178345, 'col2': 0.9999957923101315, 'col3': 1.0008074263354345, 'col4': 1.0002708189726954, 'col5': 1.0000040227026894}",0.965,0.609089336178557,0.9656154828568622,0.595874075840687
12,1,8,-97.59181292428156,500,False,"{'Intercept': 1.0001235642098798, 'col0': 0.999995340094547, 'col1': 1.0000653337052936, 'col2': 1.0000586172064287, 'col3': 1.0002536688157266, 'col4': 1.000057170564558, 'col5': 0.9999963112957794, 'col6': 1.0000130509007772, 'col7': 0.9999982960591773}",0.962,0.628813657073649,0.9657657657657657,0.6551650235747964
13,1,8,-153.88787273737967,1000,False,"{'Intercept': 0.9999962280629293, 'col0': 1.0001004586477777, 'col1': 1.0000057223350143, 'col2': 0.9999971198780441, 'col3': 1.0000760083367883, 'col4': 1.0000568981709264, 'col5': 1.0000941578560074, 'col6': 1.0000002087702378, 'col7': 1.000010563436536}",0.964,0.6203933329488437,0.9668508287292819,0.6354674346477626
14,1,8,-1440.9409797606106,10000,False,"{'Intercept': 1.0000946832034339, 'col0': 1.000148044495775, 'col1': 1.000277556224007, 'col2': 1.000181809560373, 'col3': 1.0000739255319322, 'col4': 1.0001523251033262, 'col5': 1.0000061973114807, 'col6': 1.0002179933873288, 'col7': 1.0000334831040731}",0.9638,0.6111655804833035,0.9650173946656359,0.6034584166568638
15,1,8,-2781.017703071138,20000,False,"{'Intercept': 1.0021450336012787, 'col0': 1.001257705669539, 'col1': 1.0000348995591486, 'col2': 0.999995000212763, 'col3': 1.002532725139322, 'col4': 1.000636265080622, 'col5': 1.00000458660035, 'col6': 1.0000517212469848, 'col7': 0.9999996042126998}",0.9651,0.6093777034431052,0.9657406498478452,0.5968212393594857
16,1,10,-91.50371568494005,500,False,"{'Intercept': 1.0001553540916417, 'col0': 0.9999968999329396, 'col1': 1.000006551269091, 'col2': 0.9999971646882819, 'col3': 1.0000246886127182, 'col4': 1.000100263647936, 'col5': 0.9999999892187563, 'col6': 1.0000122698807905, 'col7': 1.0000028838387742, 'col8': 1.0000073967434273, 'col9': 1.0000509642925308}",0.97,0.6502105081031201,0.9728752260397829,0.6651576215977475
17,1,10,-133.16992246428262,1000,False,"{'Intercept': 1.000135170898994, 'col0': 1.0000367469066682, 'col1': 1.0001275261999925, 'col2': 1.0001537439452794, 'col3': 1.000047358657183, 'col4': 1.0000922170245028, 'col5': 0.9999979131515194, 'col6': 1.0000133010207601, 'col7': 1.0000206847005226, 'col8': 1.000070991325818, 'col9': 0.999998576568237}",0.974,0.6376953688217314,0.9761904761904762,0.647118301314459
18,1,10,-1321.5331178351762,10000,False,"{'Intercept': 1.0000613805124325, 'col0': 1.0005572403033491, 'col1': 1.000717887524049, 'col2': 1.0004726225531049, 'col3': 1.0005965527862126, 'col4': 1.0001058977298563, 'col5': 1.000058425940124, 'col6': 1.000115802197598, 'col7': 1.00027376293873, 'col8': 1.000638761834358, 'col9': 1.0004230328128445}",0.9702,0.6229309648768672,0.971146398140976,0.6151854031783401
19,1,10,-2683.124852345992,20000,False,"{'Intercept': 1.0004351442314685, 'col0': 1.005576268077114, 'col1': 1.003630552773834, 'col2': 1.0042768278820478, 'col3': 1.0034301252576856, 'col4': 1.0031667656321628, 'col5': 1.0000321825581027, 'col6': 1.0003193913543855, 'col7': 1.0000044285173202, 'col8': 0.999995501904967, 'col9': 1.0001361905556756}",0.96715,0.6214891285541265,0.9676975269187277,0.6035638779824827
20,1,12,-96.50499815896345,500,False,"{'Intercept': 1.00026845575814, 'col0': 1.0000234294105703, 'col1': 1.0000552464272894, 'col2': 0.9999951767487221, 'col3': 1.000192510644366, 'col4': 1.0000631804000335, 'col5': 1.0001091080153544, 'col6': 1.0001184399163408, 'col7': 0.9999952660599415, 'col8': 1.000009636811568, 'col9': 1.000039783722834, 'col10': 1.000185786166076, 'col11': 0.9999950035282827}",0.966,0.6484226310629218,0.9693693693693693,0.6598973443427806
21,1,12,-130.2458249751267,1000,False,"{'Intercept': 1.0004134640899585, 'col0': 1.0006338551131837, 'col1': 1.0000639838482954, 'col2': 1.000000123674034, 'col3': 1.0009388603864338, 'col4': 1.0004176568754404, 'col5': 1.0001162300257342, 'col6': 0.9999979092491137, 'col7': 0.9999959380787676, 'col8': 1.0004464061891418, 'col9': 1.0000066814441024, 'col10': 0.9999984330939751, 'col11': 1.0004064178593068}",0.977,0.645769652229079,0.9789569990850869,0.6535424187725631
22,1,12,-1180.871905085038,10000,False,"{'Intercept': 1.0000070969394865, 'col0': 1.0000325290943, 'col1': 1.000204473462136, 'col2': 1.0003289187814581, 'col3': 1.000122284102892, 'col4': 1.0001594683578374, 'col5': 1.000022673042475, 'col6': 0.9999950268835015, 'col7': 0.9999950037104669, 'col8': 1.0001891947944002, 'col9': 1.0004827968404915, 'col10': 1.0000170689627559, 'col11': 1.0002165254713484}",0.9725,0.6348693696291597,0.9733759318423856,0.6256282892791675
23,1,12,-2190.6616275012216,20000,False,"{'Intercept': 1.0006143242132488, 'col0': 1.0008665569042043, 'col1': 1.000698162362419, 'col2': 1.0004840200381713, 'col3': 1.0016916267628235, 'col4': 1.0001943759386047, 'col5': 1.000216989967178, 'col6': 0.9999957379298703, 'col7': 0.9999996830964278, 'col8': 1.0006434799377608, 'col9': 1.0000276984196463, 'col10': 1.0000070943712422, 'col11': 1.0004973579769036}",0.97305,0.6387334909741046,0.9734600423457581,0.629173573289131
24,2,2,-132.7733172648698,500,False,"{'Intercept': 0.999995812883014, 'col0': 1.0000170992088697, 'col1': 1.0004042439131486, 'col2': 1.0000155967424331, 'col3': 1.0000436275108235}",0.926,0.6263913720514447,0.9345132743362832,0.6617938811736452
25,2,2,-200.96962503211597,1000,False,"{'Intercept': 1.000020092817344, 'col0': 1.0000802195830842, 'col1': 1.000023310974871, 'col2': 0.9999950222444536, 'col3': 1.0000801319518409}",0.935,0.6336582271180575,0.9407474931631723,0.6629523506314338
26,2,2,-1976.4812983056856,10000,False,"{'Intercept': 1.0007490824529135, 'col0': 1.0001060092145613, 'col1': 0.9999957779645086, 'col2': 1.000347534957815, 'col3': 1.0002324674768153}",0.9329,0.6252379029932522,0.9360160198340803,0.6448404022737211
27,2,2,-4007.1523261997786,20000,False,"{'Intercept': 1.0000255555659328, 'col0': 0.999997019672474, 'col1': 0.9999971062446928, 'col2': 0.999995014535369, 'col3': 1.0000139380943562}",0.93105,0.6233923525001441,0.9333268868152589,0.6388274336283185
28,2,4,-93.0137583525596,500,False,"{'Intercept': 1.0000057642210236, 'col0': 0.9999984616475905, 'col1': 1.0000102488028824, 'col2': 1.0000066046324103, 'col3': 1.000007685444956, 'col4': 1.0000074597627473, 'col5': 0.9999983524492563, 'col6': 1.0000033443553382, 'col7': 1.0000304933485522}",0.962,0.6465770805698137,0.9656419529837252,0.6763494243160452
29,2,4,-122.71187113442768,1000,False,"{'Intercept': 1.0000335222190406, 'col0': 1.000173062059994, 'col1': 1.0001772719313682, 'col2': 1.0004332009684382, 'col3': 1.0002772558225406, 'col4': 1.000189281167951, 'col5': 1.0006896368918008, 'col6': 1.0006194323367081, 'col7': 1.0002952228463984}",0.973,0.6525751196724148,0.9752520623281393,0.6745542949756888
