,0,1,2,3,4,5,6,7,8
0,2,2,-2900.300160541902,10000,"{'Intercept': 1.0000255534529017, 'col0': 1.0000188389103017, 'col1': 1.0000355857654188, 'col2': 1.0000881913885176, 'col3': 1.000000264727987}",0.9017,0.6021659388646288,0.9007371503584772,0.5603088803088802
