,0,1,2,3,4,5,6,7,8
0,2,4,-93.45311706122766,1000,"{'Intercept': 1.00002658967339, 'col0': 1.0000713054556472, 'col1': 0.9999903609555661, 'col2': 1.0000431529486842, 'col3': 0.9999907862383781, 'col4': 1.000143194949431, 'col5': 1.0000660517825983, 'col6': 1.0001232025505236, 'col7': 0.9999933781810167}",0.986,0.6777292576419214,0.9859719438877755,0.6855935380525543
