,0,1,2,3,4,5,6,7,8,9
0,1,2,-384.5913518280651,1000,False,"{'Intercept': 0.9999968799756825, 'col0': 0.9999992360222059, 'col1': 0.9999908180492636}",0.872,0.7013920976245483,0.8732673267326733,0.4034838587522484
1,1,4,-228.30423483340746,1000,False,"{'Intercept': 1.0000771536410955, 'col0': 1.001064018761224, 'col1': 1.0005599022798586, 'col2': 1.0006914957007067, 'col3': 0.9999936075244052}",0.928,0.8009833540667022,0.9298245614035089,0.5092895536340266
2,1,6,-203.9644182702022,1000,False,"{'Intercept': 1.000752193567162, 'col0': 0.9999959177596461, 'col1': 1.0003077488902539, 'col2': 1.0006007131646268, 'col3': 1.000375648203428, 'col4': 1.0003450072987516, 'col5': 1.000136865365185}",0.948,0.7790059830578757,0.9498069498069498,0.4829383229383229
3,1,8,-205.12463490010634,1000,False,"{'Intercept': 0.9999899082495787, 'col0': 1.0001258017438013, 'col1': 1.000144778151908, 'col2': 1.0001371064687221, 'col3': 1.0000745721286026, 'col4': 1.0001316305435557, 'col5': 1.0000024833937478, 'col6': 1.0000134763388397, 'col7': 1.000039715439941}",0.947,0.7773828564658491,0.948891031822565,0.4811685442898167
4,1,10,-210.44731828774232,1000,False,"{'Intercept': 1.000607564469097, 'col0': 1.0001226075049598, 'col1': 1.000544811005366, 'col2': 1.0002443776584804, 'col3': 0.999997996225528, 'col4': 1.0005685681812917, 'col5': 1.000032180271737, 'col6': 1.000118991060946, 'col7': 1.0000360330053637, 'col8': 1.00007198156798, 'col9': 1.0001049225413103}",0.948,0.7680113737337836,0.9496124031007752,0.47094107157331605
5,1,12,-204.3515336834795,1000,False,"{'Intercept': 0.9999916806546228, 'col0': 1.0000823523269304, 'col1': 1.0001500690045972, 'col2': 1.0001575991879679, 'col3': 0.9999899575785606, 'col4': 1.0001438129747642, 'col5': 1.0001160169136132, 'col6': 1.0000011327359577, 'col7': 0.999990095554971, 'col8': 1.0004882034128824, 'col9': 1.0000022784994074, 'col10': 1.0000137996703768, 'col11': 1.0001531038261204}",0.954,0.7784965345654878,0.9551656920077972,0.482477993688756
6,2,2,-260.9370594928943,1000,False,"{'Intercept': 1.0001194777228393, 'col0': 1.0000766379074013, 'col1': 1.000173405778809, 'col2': 1.0000150898371496, 'col3': 0.9999925548985105}",0.906,0.7079675374681594,0.9099616858237548,0.4098733510498216
7,2,4,-176.83321822069627,1000,False,"{'Intercept': 1.0001981061503626, 'col0': 1.0000097123653098, 'col1': 1.0001410028957358, 'col2': 1.000125918730913, 'col3': 1.0001704078608262, 'col4': 1.0000663018170253, 'col5': 1.0000639992792568, 'col6': 1.0000767334989422, 'col7': 1.0000259672609022}",0.956,0.7821100645696345,0.9572815533980582,0.48641402999246
8,2,6,-164.1190758507957,1000,False,"{'Intercept': 1.000411648910695, 'col0': 0.999990563289966, 'col1': 1.0016537293699392, 'col2': 1.000311037921909, 'col3': 1.000685068393974, 'col4': 1.0005469982332291, 'col5': 0.999990324697384, 'col6': 1.0000269483357487, 'col7': 1.0015409757880815, 'col8': 1.0006989580532828, 'col9': 0.9999988736577157, 'col10': 1.000364944787743, 'col11': 1.0000116358487565}",0.957,0.7732717256086725,0.9582118561710398,0.4762295754988094
9,2,8,-174.2471994472907,1000,False,"{'Intercept': 1.0000005463170771, 'col0': 1.0023031625156633, 'col1': 1.000179018890234, 'col2': 1.0001103367902489, 'col3': 0.9999902029291305, 'col4': 1.0009214170292926, 'col5': 1.0010777216947593, 'col6': 1.000080825369597, 'col7': 1.0000017575783304, 'col8': 1.0018162095131373, 'col9': 1.0001635165184735, 'col10': 1.001175614733452, 'col11': 1.0014899645490782, 'col12': 0.9999961362740166, 'col13': 1.0001126584812357, 'col14': 1.0000335778571112, 'col15': 1.000151934988145}",0.962,0.7699069960310408,0.963106796116505,0.4722984539303861
10,2,10,-185.5716135711027,1000,False,"{'Intercept': 1.0003351071337208, 'col0': 1.0041560435607177, 'col1': 1.002201157172478, 'col2': 1.0022482508696218, 'col3': 1.000691660480082, 'col4': 1.00272541182579, 'col5': 1.0000605428623097, 'col6': 1.0005596702264237, 'col7': 1.0004966017266272, 'col8': 1.000271116339047, 'col9': 1.0011151288937858, 'col10': 1.0016702855824926, 'col11': 1.000195876576782, 'col12': 1.0003648885211283, 'col13': 1.0002837589194034, 'col14': 1.000017805800393, 'col15': 1.0000384673406228, 'col16': 1.0002340352345203, 'col17': 1.000415715530644, 'col18': 0.9999899087152476, 'col19': 1.0013270528480678}",0.964,0.7453823825602749,0.9649122807017544,0.4469776897146238
11,2,12,-200.50944628404469,1000,False,"{'Intercept': 1.001323214257942, 'col0': 1.0000002458084805, 'col1': 1.002591190903813, 'col2': 1.002635690420455, 'col3': 0.9999904035040715, 'col4': 1.0000299664338643, 'col5': 1.0008444352611308, 'col6': 1.0000355170311668, 'col7': 1.0000343984675462, 'col8': 1.0001513238765876, 'col9': 1.0002740459360282, 'col10': 1.0000695027416684, 'col11': 0.9999900170735396, 'col12': 1.0000181935980594, 'col13': 1.0008153819152543, 'col14': 1.001322418229787, 'col15': 1.000546671405827, 'col16': 1.0003573437214228, 'col17': 1.0003671832836862, 'col18': 0.9999970397011704, 'col19': 1.0000843209495838, 'col20': 1.0000157907989575, 'col21': 1.000536571990124, 'col22': 1.0001538604988713, 'col23': 1.0000614096085263}",0.966,0.7532373674545347,0.9669260700389105,0.4548500235565094
