,0,1,2,3,4,5,6
0,1,2,500,0.8978975590236093,0.6008034934497817,0.8989559561363603,0.5954328199681359
1,1,2,1000,0.9024510297368273,0.6017117903930131,0.9031099108558813,0.5973227845865856
2,1,2,10000,0.9061644576883228,0.6039126637554585,0.906993185451169,0.6034277719482337
3,1,2,20000,0.9083356985318307,0.6042270742358079,0.9091546881513827,0.6020863334621194
4,1,2,50000,0.9096805513459444,0.6044017467248908,0.9104747458717748,0.6037511372384351
5,1,4,500,0.9207131178516456,0.6188646288209607,0.921327321026287,0.6062224788854399
6,1,4,1000,0.9274609431284789,0.6219039301310043,0.9280124101090532,0.6136988257129601
7,1,4,10000,0.9324283211374151,0.630532751091703,0.9329841588055829,0.6263161614020212
8,1,4,20000,0.9362084491679654,0.630532751091703,0.9367343542566604,0.626131221719457
9,1,4,50000,0.9393175937990084,0.628995633187773,0.9398242824830001,0.622305996159044
10,1,6,500,0.9420919156403369,0.6221834061135371,0.9425276396474187,0.6117393645665052
11,1,6,1000,0.9444157891569575,0.612471615720524,0.9448169277321715,0.5900136748346083
12,1,6,10000,0.9465990955909434,0.6271441048034935,0.9470076680610354,0.6181805172968913
13,1,6,20000,0.9484098583228361,0.6239650655021834,0.9488121402256813,0.6105925765140005
14,1,6,50000,0.9499798621377401,0.6256768558951965,0.9503760494309851,0.6144712697441802
15,1,8,500,0.9512208166324829,0.6143930131004367,0.9515751220472737,0.595618405627198
16,1,8,1000,0.9526771567046771,0.6051353711790393,0.9530219382384199,0.5715801842095289
17,1,8,10000,0.9537950242654601,0.6263406113537118,0.9541475591770772,0.6174808668907803
18,1,8,20000,0.9547505387159596,0.6246637554585153,0.9551005453529399,0.6115971368664594
19,1,8,50000,0.9556150075573215,0.6265502183406113,0.9559628901868051,0.6148302947322909
20,1,10,500,0.9564826326285738,0.6052751091703057,0.9568139372088578,0.5933124572580354
21,1,10,1000,0.9574147265486336,0.6027248908296943,0.9577430735384511,0.5806475403790841
22,1,10,10000,0.9581661416855308,0.619004366812227,0.9585001064058909,0.6188046137714086
23,1,10,20000,0.9588779586548812,0.615475982532751,0.9592091918344731,0.6102751124172362
24,1,10,50000,0.9595964326134536,0.6437729257641921,0.959923404357696,0.6341358401205556
25,1,12,500,0.9600655820409012,0.6043668122270742,0.9603832386261303,0.5958099860808738
26,1,12,1000,0.9607279195530711,0.6028995633187773,0.9610360166124493,0.5853427206070112
27,1,12,10000,0.9614768967725786,0.6440524017467248,0.9617822263464179,0.6479875626187596
28,1,12,20000,0.9621414675390366,0.6121921397379912,0.9624417776047672,0.618036678938857
29,1,12,50000,0.9627467478105354,0.6462183406113537,0.9630423949775513,0.6398264395205747
35,2,2,500,0.9644188502736806,0.6261310043668122,0.9647451982908845,0.623248609448708
36,2,2,1000,0.9637603950122449,0.6261659388646288,0.9641310940016404,0.6176165803108808
37,2,2,10000,0.9629218433512762,0.5972401746724891,0.9632936129421933,0.5215189873417722
38,2,2,20000,0.9621751210098952,0.6038777292576419,0.9625445343476681,0.5385210207154776
39,2,2,50000,0.9614522412570677,0.5839650655021834,0.9618112138339595,0.4786130204456897
40,2,4,500,0.9620011520320956,0.622707423580786,0.9623513858277772,0.6298073627202303
41,2,4,1000,0.9625484793382335,0.621414847161572,0.9628915816349777,0.6287045602494261
42,2,4,10000,0.9614401569092194,0.6066724890829694,0.961620724693484,0.5022326362792343
43,2,4,20000,0.9603540032419607,0.620646288209607,0.9603757054057336,0.5350858415036177
44,2,4,50000,0.9589341489123533,0.5935021834061135,0.9587232886604564,0.45519243374847834
45,2,6,500,0.9594781366106327,0.626235807860262,0.9592718751152395,0.6364223332313862
46,2,6,1000,0.9599785762546617,0.611353711790393,0.9597788927500739,0.6109459695751005
47,2,6,10000,0.9592642314512317,0.6291353711790393,0.9589721586539053,0.5587330617673955
48,2,6,20000,0.9585822945091113,0.6350393013100437,0.9582016095846816,0.5728770595690748
49,2,6,50000,0.9574674635496336,0.6071266375545852,0.9569138799834032,0.49067028985507244
50,2,8,500,0.9579868776571548,0.6191441048034935,0.957444162053934,0.6256695508858674
51,2,8,1000,0.9584486492387478,0.603703056768559,0.9579169499896973,0.5981295167918379
52,2,8,10000,0.9580079546322022,0.6435982532751092,0.9574258100518444,0.5966632402941409
53,2,8,20000,0.9576559470829928,0.6517729257641921,0.9570324680281047,0.6163793103448276
54,2,8,50000,0.956877486276408,0.6190393013100437,0.956144193397356,0.5278198744316952
55,2,10,500,0.9571474168328824,0.5993362445414847,0.9564110465576956,0.5808573621313453
56,2,10,1000,0.9574605954824806,0.611004366812227,0.9567387721511031,0.5978547437610604
57,2,10,10000,0.956912837382621,0.6449606986899563,0.9561249225627131,0.5815112209182622
58,2,10,20000,0.956475318047319,0.6367860262008733,0.955632746326175,0.5969998837164232
59,2,10,50000,0.9548504206458779,0.5952489082969432,0.9536478434172547,0.40584615384615386
60,2,12,500,0.9551642694562607,0.5837554585152839,0.9539746641370791,0.5669319957838113
61,2,12,1000,0.9552260973643852,0.6005240174672489,0.9540374879072464,0.5761203988582867
62,2,12,10000,0.9547478136775575,0.6264803493449782,0.9535079889421796,0.5794855659561079
63,2,12,20000,0.954253303641772,0.6361921397379913,0.9529541555427883,0.5817670682730923
64,2,12,50000,0.9526663253952953,0.5926288209606987,0.9510108707137477,0.40098628448143014
