,0,1,2,3,4,5,6,7,8,9
0,1,2,-0.7638633648492564,500,False,"{'Intercept': 0.9999983657069457, 'col0': 1.000000984705095, 'col1': 0.9999991705661425}",0.396,0.8364077957466974,0.0,0.0001448225923244026
1,1,2,-3.8589191921669257,1000,False,"{'Intercept': 1.0000077491964463, 'col0': 1.0000970772610815, 'col1': 1.0001912273744233}",0.61,0.8741306794621172,0.42647058823529416,0.5165635238441937
2,1,2,-226.94104122060298,10000,False,"{'Intercept': 1.0000460998210137, 'col0': 1.0000125630026853, 'col1': 1.0000064843752423}",0.8548,0.6017297553462473,0.8718898888300689,0.3414051173543356
3,1,2,-831.8325932084849,20000,False,"{'Intercept': 1.000050009858673, 'col0': 1.0000063045133605, 'col1': 1.0000114611723532}",0.83865,0.8519400509448493,0.8263279694311393,0.5692026612430625
4,1,4,-0.7255170288753136,500,False,"{'Intercept': 1.000002150807862, 'col0': 1.0000101289434384, 'col1': 0.9999994077874595, 'col2': 1.000001803056518, 'col3': 1.000007522430079}",0.21,0.660138617380487,0.048192771084337345,0.00243427458617332
5,1,4,-4.1423175564823165,1000,False,"{'Intercept': 1.0000550909440629, 'col0': 1.000020989121045, 'col1': 1.0000424065476943, 'col2': 1.0000269326567417, 'col3': 1.0000849254878592}",0.636,0.8681594692257568,0.4958448753462603,0.521211599690216
6,1,4,-234.11968600906167,10000,False,"{'Intercept': 1.0000040179959537, 'col0': 1.0000331335567534, 'col1': 1.0000228786046055, 'col2': 1.0000357601664913, 'col3': 1.000000019994527}",0.6554,0.49345417925478346,0.6933618081509165,0.2642022475777445
7,1,4,-841.6693804005832,20000,False,"{'Intercept': 1.0000120373829327, 'col0': 1.0000006066232665, 'col1': 1.0000019767234132, 'col2': 1.0000300066164045, 'col3': 1.0000165160199053}",0.8016,0.7447307623955927,0.7824561403508771,0.43084319526627224
8,1,6,-0.7174808500446301,500,False,"{'Intercept': 1.0000076226365875, 'col0': 0.9999998170647415, 'col1': 1.000017517183003, 'col2': 1.000008086174074, 'col3': 1.0000057826164124, 'col4': 0.9999983465036383, 'col5': 1.0000132303033962}",0.302,0.5385818375688644,0.21923937360178972,0.0435188368780392
9,1,6,-2.327268744125262,1000,False,"{'Intercept': 0.9999989366763244, 'col0': 1.0000053627131507, 'col1': 1.0000190988771722, 'col2': 0.999999629497196, 'col3': 1.0000271606363134, 'col4': 1.0000019507001598, 'col5': 1.000029957352813}",0.413,0.5513298975179196,0.36126224156692055,0.1317804576092439
10,1,6,-241.02766539350588,10000,False,"{'Intercept': 0.9999995010056839, 'col0': 1.0000723946498387, 'col1': 1.0000941711136484, 'col2': 1.0000763442982599, 'col3': 1.0000003653373148, 'col4': 1.0000028422662968, 'col5': 1.000039493194218}",0.6001,0.481736863929862,0.6327486454219856,0.23788285306108226
11,1,6,-851.5772649342853,20000,False,"{'Intercept': 1.0000862025211477, 'col0': 1.0000177848945933, 'col1': 0.9999985693940319, 'col2': 0.9999988224190005, 'col3': 0.9999984414445687, 'col4': 0.9999989319776893, 'col5': 1.0000081460444787}",0.7161,0.6551744564895444,0.6970117395944504,0.33102719102673134
12,1,8,-0.7156225178090608,500,False,"{'Intercept': 1.000016139398104, 'col0': 1.0000194936015796, 'col1': 0.9999998389943563, 'col2': 1.0000071515195184, 'col3': 1.0000118986592077, 'col4': 1.000004236804506, 'col5': 1.0000208644073518, 'col6': 1.000000183503524, 'col7': 0.9999989951733936}",0.33,0.5240921746342041,0.2701525054466231,0.05889932760115268
13,1,8,-2.310331028126387,1000,False,"{'Intercept': 1.0000003472298327, 'col0': 1.000010177147462, 'col1': 0.9999983790871315, 'col2': 1.000003305128853, 'col3': 0.9999989667908649, 'col4': 1.00000109557462, 'col5': 1.0000038094997041, 'col6': 1.0000047499143407, 'col7': 1.0000182573689005}",0.448,0.5110716189799183,0.4237995824634656,0.15475995412092414
14,1,8,-246.5321804038715,10000,False,"{'Intercept': 0.9999990734023154, 'col0': 1.000005171324995, 'col1': 0.9999989331951561, 'col2': 0.9999997909324347, 'col3': 1.0000045036671301, 'col4': 1.0000203433806842, 'col5': 0.9999983347509852, 'col6': 1.0000086176796816, 'col7': 1.0000045051441742}",0.5612,0.49453231443634854,0.582731076454926,0.21257982355763905
15,1,8,-861.5949600165247,20000,False,"{'Intercept': 1.000032922943764, 'col0': 1.0000071332279385, 'col1': 0.9999993346434859, 'col2': 1.0000010180956422, 'col3': 1.0000250424934487, 'col4': 1.0000173937584667, 'col5': 1.0000030752563143, 'col6': 1.0000280424146635, 'col7': 0.9999993784322267}",0.6861,0.6380546176174398,0.6646725777160559,0.30498680498680497
16,1,10,-0.7191773160385448,500,False,"{'Intercept': 1.0000299823655938, 'col0': 1.0000122025695615, 'col1': 1.0000082305067595, 'col2': 1.0000087024006328, 'col3': 1.00001208507775, 'col4': 1.000010524084727, 'col5': 1.0000045330430967, 'col6': 1.0000150819680882, 'col7': 1.0000262464311798, 'col8': 0.9999991695189241, 'col9': 1.0000081881498502}",0.32,0.5113678099638647,0.2796610169491525,0.059474128298100386
17,1,10,-2.3418127794498735,1000,False,"{'Intercept': 1.0000924252177432, 'col0': 1.0000736012714648, 'col1': 0.9999983342645974, 'col2': 1.0000121426677189, 'col3': 0.9999983672588904, 'col4': 0.9999985343870537, 'col5': 0.9999995571100887, 'col6': 1.0000016114248662, 'col7': 1.0000070457552401, 'col8': 1.000010691495392, 'col9': 1.000003373805475}",0.454,0.5458799834133049,0.41416309012875535,0.14912981708399928
