,0,1,2,3,4,5,6
0,1,2,1000,0.877,0.6805402523547183,0.8782998697207441,0.3833135120300064
1,1,2,2000,0.8779999999999999,0.6946389431905693,0.8803873918019092,0.39642171326869935
2,1,2,4000,0.87975,0.7141993957703927,0.8815153988249379,0.4115623856567874
3,1,4,1000,0.8918125,0.7677744209466264,0.8935678587709074,0.46763899073847737
4,1,4,2000,0.9000499999999998,0.7538179017830697,0.9019342336411608,0.45334245350030256
5,1,4,4000,0.9051666666666666,0.7789585925004443,0.9068967355487202,0.48141868415932404
6,1,6,1000,0.9111428571428571,0.7551092944730763,0.912923905084976,0.45134575569358176
7,1,6,2000,0.915875,0.7383448847817072,0.9177190098989623,0.43512289945520116
8,1,6,4000,0.91925,0.7977371008826492,0.9210345315513806,0.5042397490997794
9,1,8,1000,0.9219249999999998,0.751211421124341,0.923743058908868,0.4457173023624126
10,1,8,2000,0.9246590909090908,0.7370890350097743,0.926504139071969,0.4326438779945287
11,1,8,4000,0.9265624999999998,0.7963035365203484,0.9283530182686128,0.502560541619651
12,1,10,1000,0.927826923076923,0.753035957585451,0.9296496840521448,0.4469795452736583
13,1,10,2000,0.9295535714285713,0.730608376281026,0.9313993932328147,0.42728326028915425
14,1,10,4000,0.9307666666666665,0.7976067768497127,0.9325611256409494,0.5041075212633168
15,1,12,1000,0.9322812499999997,0.733203009300397,0.9340484069848565,0.4251691129546905
16,1,12,2000,0.9334411764705882,0.7318168354955276,0.9352331404362467,0.4295075356620797
17,1,12,4000,0.9344999999999999,0.7840530774243232,0.9362536828061234,0.4880487599359605
18,2,2,1000,0.9323157894736843,0.7018423079201469,0.934049900602023,0.40308349146110056
19,2,2,2000,0.9305499999999999,0.7052781233339257,0.9323874903930341,0.4073474055367609
20,2,2,4000,0.9289285714285713,0.7571707837213435,0.9306680211799698,0.45253485763128376
21,2,4,1000,0.9298863636363636,0.7471358331852378,0.9315900890080699,0.44805916884325947
22,2,4,2000,0.9302608695652173,0.7521829275516854,0.9319579808386647,0.45319321360416176
23,2,4,4000,0.9291041666666666,0.896416089094248,0.9304895712981643,0.6454150951048384
24,2,6,1000,0.9299799999999999,0.7609501806765002,0.9313490658913895,0.4558081829705748
25,2,6,2000,0.9308076923076922,0.7434038267875126,0.932193176334821,0.4403906774843677
26,2,6,4000,0.9304814814814814,0.8577572418695575,0.9317150600053584,0.5687190171707738
27,2,8,1000,0.9310714285714285,0.7246371660446655,0.9323048810489993,0.4223293731669732
28,2,8,2000,0.9317413793103447,0.7008708014928026,0.9330106280910212,0.4039660056657224
29,2,8,4000,0.9317083333333331,0.8094781114862863,0.9328888226059432,0.5015652605151412
30,2,10,1000,0.9320403225806452,0.7209288549256561,0.9332281869065556,0.41832324978392393
31,2,10,2000,0.9324140624999998,0.6779574669747053,0.9336459221887002,0.38141186108961816
32,2,10,4000,0.9321666666666667,0.785996090279012,0.9332996175662858,0.46652293334120915
33,2,12,1000,0.9323970588235294,0.7167466382323322,0.9335387121817741,0.41367471061408667
34,2,12,2000,0.9325999999999999,0.6895207629879746,0.9337809639608243,0.3887385706288487
35,2,12,4000,0.9323888888888888,0.7706652449499437,0.9334913779321059,0.45100541705663805
36,3,2,1000,0.93,0.7046975890053907,0.9308771692498423,0.3692268758699228
37,3,2,2000,0.9285789473684211,0.7111071618979918,0.9294749222504756,0.40801165331391115
38,3,2,4000,0.9267307692307691,0.7388898761921687,0.9274377034834177,0.4291153995596425
39,3,4,1000,0.9253625,0.8028078905278123,0.9260275280901404,0.5050553110503152
40,3,4,2000,0.924,0.8010662875422072,0.9246317728956579,0.507262963289022
41,3,4,4000,0.9213690476190476,0.7763521118417155,0.9217915675836155,0.4767290367290367
42,3,6,1000,0.9194302325581395,0.6922931105977134,0.9199835463801039,0.37717026378896884
43,3,6,2000,0.9178068181818181,0.67372785972395,0.9185106424811308,0.36870458244504045
44,3,6,4000,0.9158000000000001,0.7130975653101119,0.91651743320429,0.4138264910921766
45,3,8,1000,0.9135434782608696,0.6564184586221196,0.9144507099496992,0.34846101999550666
46,3,8,2000,0.9120212765957446,0.6417984716545229,0.9131598550090526,0.3454427365230569
47,3,8,4000,0.9101927083333334,0.6998755997867425,0.9113549465729257,0.4028570081561454
48,3,10,1000,0.9078622448979591,0.6643682246312422,0.9092691267882584,0.3532634751044449
49,3,10,2000,0.9068050000000001,0.6744624133641371,0.9083352980389885,0.3694898919204204
50,3,10,4000,0.9050343137254901,0.7479414726615722,0.906523689911531,0.4446184770407497
51,3,12,1000,0.9031490384615385,0.6597594929210355,0.904747006222114,0.32383688076850625
52,3,12,2000,0.9016745283018868,0.6765357502517624,0.9033398753020132,0.37291561394643763
53,3,12,4000,0.9001712962962962,0.7058112671050293,0.901783052163068,0.40803871552196824
