,0,1,2,3,4,5,6
0,1,2,500,0.8978975590236093,0.6006637554585152,0.8989559561363603,0.5950905033473841
1,1,2,1000,0.9029510297368273,0.6017467248908297,0.9036055934064013,0.5972016111935552
2,1,2,10000,0.9064644243216227,0.6038427947598253,0.9072939492162028,0.603330068560235
3,1,2,20000,0.9085606735068058,0.604122270742358,0.9093823443984576,0.6019390192496838
4,1,2,50000,0.9098445305257641,0.6043318777292577,0.9106409528390667,0.603681153334733
5,1,4,500,0.9208497671681621,0.6197729257641922,0.9214658268323638,0.6062798437273912
6,1,4,1000,0.9275752422597506,0.6224628820960698,0.9280758557974829,0.6146824972367811
7,1,4,10000,0.932515720364665,0.6308471615720525,0.9330171541601665,0.6250842646797943
8,1,4,20000,0.9363194845963582,0.6307772925764192,0.9367916271280576,0.6258893490495913
9,1,4,50000,0.9394475284844819,0.6300436681222708,0.9399006076910504,0.6239079480076709
10,1,6,500,0.9420282198998582,0.6245589519650655,0.9424116429559849,0.6149822663275176
11,1,6,1000,0.9441907180598519,0.6126113537117904,0.9445314460460271,0.5897065897065896
12,1,6,10000,0.9462836452397687,0.6244541484716157,0.9466343493071124,0.6118292770997328
13,1,6,20000,0.948070509777995,0.6233711790393013,0.9484174327557956,0.6098223010386884
14,1,6,50000,0.9496258061619152,0.6239650655021834,0.9499688446954871,0.6110709640121404
15,1,8,500,0.9506363381347386,0.6151615720524017,0.9509271562203218,0.5910305910305911
16,1,8,1000,0.9520088180591472,0.6040873362445415,0.9522954915733006,0.5632250356495935
17,1,8,10000,0.9531471766391543,0.624,0.9534433643920519,0.611093044263776
18,1,8,20000,0.9541341541226167,0.6238951965065502,0.9544300956653635,0.6101535341830823
19,1,8,50000,0.9550044431933656,0.624943231441048,0.9552998932441824,0.6121667509573008
20,1,10,500,0.9559963808533778,0.599056768558952,0.9562722910507616,0.5809325592434368
21,1,10,1000,0.9569942133086553,0.5991965065502184,0.9572593102373756,0.5715032679738562
22,1,10,10000,0.9577900681777953,0.6157554585152838,0.9580599472275771,0.6113839522312123
23,1,10,20000,0.9584842236245519,0.6147772925764192,0.9587531299807175,0.607901006293781
24,1,10,50000,0.9591896500238577,0.6420262008733625,0.9594559209614671,0.6281525565192148
25,1,12,500,0.9597513680124435,0.5991965065502184,0.9600062495733114,0.5825419350143725
26,1,12,1000,0.9605734986375193,0.5956331877729257,0.9608191859999005,0.5701340661789283
27,1,12,10000,0.9613494123397178,0.6443668122270743,0.961593531984553,0.6406382377859362
28,1,12,20000,0.9620235541232579,0.6097467248908297,0.962264183861439,0.6128842221991198
29,1,12,50000,0.962626097908616,0.6464628820960698,0.9628632714172225,0.63441947836139
30,1,14,500,0.9630535125044719,0.5867947598253275,0.9632935188964897,0.5473402219670876
31,1,14,1000,0.9636449339230755,0.5865152838427947,0.9638746967489009,0.5515307668990603
32,1,14,10000,0.9641768747496182,0.6467772925764192,0.9644063608097554,0.6401651304316879
33,1,14,20000,0.96467019017095,0.6099563318777292,0.9648972545377663,0.6124474990454373
34,1,14,50000,0.9651087527283971,0.6484890829694323,0.9653333282555553,0.6366984402079722
35,2,2,500,0.9643608672067633,0.6128908296943232,0.9646318383083728,0.5639290071228995
36,2,2,1000,0.9637037060549712,0.6185152838427947,0.9640214187373757,0.5780525502318392
37,2,2,10000,0.9630824201086521,0.6015371179039302,0.9634400873867022,0.53926320891905
38,2,2,20000,0.962508509269968,0.6010480349344978,0.9628981423181087,0.5384366663972192
39,2,2,50000,0.9619577940137586,0.5988122270742358,0.9623760661940297,0.527873704982733
40,2,4,500,0.9624465892660998,0.659528384279476,0.9628571723032341,0.6809611103836586
41,2,4,1000,0.9629595013999994,0.6543580786026201,0.9633592547255468,0.6744323790720632
42,2,4,10000,0.9634046451372247,0.6569781659388646,0.9638011976395326,0.6802357768586966
43,2,4,20000,0.9637954418176269,0.6572227074235808,0.9641872965455949,0.6810350432351602
44,2,4,50000,0.9641693174144795,0.6568034934497816,0.9645565312950451,0.6771819137749738
45,2,6,500,0.9645133930950233,0.6483144104803493,0.9648830943402082,0.6815550564641129
46,2,6,1000,0.9649707485804502,0.6374497816593886,0.9653330090124455,0.642039183222958
47,2,6,10000,0.9653567722246051,0.6415720524017468,0.9657164305768877,0.6398736398736399
48,2,6,20000,0.9656933625700197,0.6428646288209607,0.9660493806034172,0.643611643716228
